IdExpediente,Hora,Turno,Causa_de_Accidente,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S008569,10,Matutino,No hay causa mediata,430155.81,4582745.98,2.1634330000000004,41.391360999999996
2017S009120,17,Tarde,No hay causa mediata,429586.41,4583215.46,2.156573,41.395545
2017S009337,0,Noche,No hay causa mediata,429526.89,4583195.87,2.1558580000000003,41.395359
2017S001791,13,Matutino,No hay causa mediata,429878.32,4582965.25,2.160094,41.393319
2017S007026,21,Tarde,No hay causa mediata,430093.32,4582989.29,2.1626630000000002,41.393553000000004
2017S008342,8,Matutino,No hay causa mediata,430082.08,4582845.3,2.162548,41.392255
2017S000696,14,Tarde,No hay causa mediata,429973.96,4582709.12,2.16126,41.391021
2017S001976,16,Tarde,No hay causa mediata,431565.52,4584429.09,2.1801060000000003,41.40665
2017S008201,22,Noche,No hay causa mediata,431829.96,4584334.64,2.183275,41.405817
2017S005778,20,Tarde,No hay causa mediata,430188.51,4582978.24,2.163801,41.393463
2017S005665,17,Tarde,No hay causa mediata,429905.74,4583286.28,2.16038,41.396212
2017S003241,1,Noche,No hay causa mediata,430414.53,4583121.25,2.166487,41.39477
2017S008918,3,Noche,No hay causa mediata,429705.87,4581934.09,2.158145,41.384018
2017S002267,10,Matutino,No hay causa mediata,429319.29,4582935.85,2.153412,41.392998999999996
2017S008836,16,Tarde,No hay causa mediata,429993.33,4582384.92,2.161537,41.388096000000004
2017S004735,20,Tarde,No hay causa mediata,430029.29,4582231.98,2.161985,41.386721
2017S008159,20,Tarde,No hay causa mediata,429710.04,4582480.69,2.158141,41.388936
2017S007355,21,Tarde,No hay causa mediata,429441.91,4582050.68,2.154974,41.385039
2017S010044,13,Matutino,No hay causa mediata,429840.16,4582427.74,2.1597020000000002,41.38847
2017S009323,21,Tarde,No hay causa mediata,429852.53,4582440.04,2.1598439999999997,41.388588
2017S003272,22,Noche,No hay causa mediata,429764.07,4582448.93,2.158791,41.388652
2017S001980,15,Tarde,No hay causa mediata,429871.28,4582264.57,2.1600919999999997,41.387004
2017S009836,21,Tarde,No hay causa mediata,429946.78,4582112.41,2.161007,41.385642
2017S005347,6,Matutino,No hay causa mediata,430081.36,4582095.53,2.162623,41.3855
2017S010756,19,Tarde,No hay causa mediata,429758.22,4582103.25,2.158759,41.385544
2017S000636,13,Matutino,No hay causa mediata,429623.51,4582321.1,2.157119,41.387496
2017S004925,9,Matutino,No hay causa mediata,430086.38,4582502.13,2.162636,41.389167
2017S005114,17,Tarde,No hay causa mediata,430706.38,4583594.24,2.169926,41.399056
2017S009436,14,Tarde,No hay causa mediata,430706.38,4583594.24,2.169926,41.399056
2017S005912,6,Matutino,No hay causa mediata,430706.38,4583594.24,2.169926,41.399056
2017S007496,7,Matutino,No hay causa mediata,430512.9,4583513.08,2.167615,41.398309000000005
2017S008380,8,Matutino,No hay causa mediata,429137.81,4582897.96,2.15124,41.392641
2017S006813,10,Matutino,No hay causa mediata,428847.47,4582974.55,2.1477619999999997,41.393309
2017S001856,22,Noche,No hay causa mediata,430356.03,4583371.56,2.165765,41.397017
2017S001139,17,Tarde,No hay causa mediata,428947.81,4582857.9,2.148972,41.392264000000004
2017S000608,14,Tarde,No hay causa mediata,430538.23,4583216.61,2.16796,41.395637
2017S006571,14,Tarde,No hay causa mediata,429189.73,4582461.6,2.151913,41.388719
2017S010497,13,Matutino,No hay causa mediata,429200.07,4582730.2,2.152013,41.391141999999995
2017S003864,7,Matutino,No hay causa mediata,429376.25,4582122.78,2.154189,41.385682
2017S000500,1,Noche,No hay causa mediata,428965.91,4582914.51,2.149181,41.392779
2017S003236,20,Tarde,Alcoholemia,431248.35,4583394.29,2.176432,41.397301
2017S006474,5,Noche,No hay causa mediata,430658.24,4582848.93,2.169437,41.392332
2017S001613,16,Tarde,No hay causa mediata,430890.2,4583377.03,2.172151,41.397117
2017S008886,8,Matutino,No hay causa mediata,430363.96,4582692.06,2.165927,41.390902000000004
2017S003725,18,Tarde,No hay causa mediata,430325.6,4582734.61,2.165467,41.391277
2017S007801,22,Noche,Exceso de velocidad o inadecuada,430912.99,4582407.99,2.172525,41.388382
2017S007199,14,Tarde,No hay causa mediata,431016.65,4582536.48,2.173754,41.389553
2017S007297,16,Tarde,No hay causa mediata,431016.65,4582536.48,2.173754,41.389553
2017S001461,0,Noche,No hay causa mediata,430508.67,4582441.82,2.1676900000000003,41.388653999999995
2017S004137,20,Tarde,No hay causa mediata,430448.19,4582424.87,2.166974,41.388495
2017S006751,11,Matutino,No hay causa mediata,430448.19,4582424.87,2.166974,41.388495
2017S000185,11,Matutino,No hay causa mediata,430712.84,4583058.84,2.170059,41.394228000000005
2017S000133,12,Matutino,No hay causa mediata,430603.89,4582112.72,2.168864,41.385699
2017S003209,21,Tarde,No hay causa mediata,430534.35,4582492.24,2.167995,41.389115000000004
2017S009718,18,Tarde,No hay causa mediata,430886.9,4582431.56,2.172212,41.388596
2017S001769,22,Noche,No hay causa mediata,430627.1,4583243.12,2.169021,41.395887
2017S006240,14,Tarde,No hay causa mediata,431231.53,4583432.51,2.1762240000000004,41.397642
2017S009131,22,Noche,No hay causa mediata,430840.52,4582839.35,2.171615,41.392267
2017S002418,19,Tarde,No hay causa mediata,431053.22,4583285.07,2.174112,41.396302
2017S009625,9,Matutino,No hay causa mediata,431289.86,4583755.69,2.1768810000000003,41.400556
2017S001611,14,Tarde,No hay causa mediata,431987.02,4583282.61,2.1852840000000002,41.396355
2017S004313,13,Matutino,No hay causa mediata,431256.78,4583634.8,2.1765,41.399463
2017S002581,14,Tarde,No hay causa mediata,432034.88,4583579.6,2.185812,41.399034
2017S004467,9,Matutino,No hay causa mediata,431902.28,4583925.56,2.184195,41.402139
2017S002064,18,Tarde,No hay causa mediata,429846.99,4580540.66,2.159993,41.371475
2017S008506,15,Tarde,No hay causa mediata,431801.0,4583929.03,2.182986,41.402165999999994
2017S006804,22,Noche,Alcoholemia,429391.67,4580680.88,2.1545360000000002,41.372696000000005
2017S007292,14,Tarde,No hay causa mediata,431246.29,4583152.89,2.1764349999999997,41.395121
2017S006456,18,Tarde,No hay causa mediata,431402.19,4583316.51,2.178283,41.396611
2017S005233,11,Matutino,No hay causa mediata,431059.84,4584555.98,2.174039,41.407740999999994
2017S000680,10,Matutino,No hay causa mediata,431045.06,4584592.1,2.173867,41.408073
2017S010711,18,Tarde,No hay causa mediata,431343.46,4584101.59,2.1774880000000003,41.403677
2017S006396,18,Tarde,No hay causa mediata,431283.41,4584161.08,2.1767630000000002,41.404212
2017S003030,12,Matutino,No hay causa mediata,431355.05,4583935.04,2.17765,41.402183
2017S010483,8,Matutino,No hay causa mediata,431342.62,4584079.55,2.177478,41.403478
2017S007153,12,Matutino,No hay causa mediata,431290.22,4583841.89,2.176883,41.40133
2017S001591,18,Tarde,No hay causa mediata,431074.87,4584265.5,2.174251,41.405131
2017S010031,11,Matutino,No hay causa mediata,431929.67,4583269.41,2.184591,41.396233
2017S000126,23,Noche,No hay causa mediata,431778.58,4582789.06,2.182839,41.391897
2017S010588,9,Matutino,No hay causa mediata,431230.25,4583816.58,2.176168,41.4011
2017S003797,19,Tarde,No hay causa mediata,430810.54,4584639.19,2.17105,41.408476
2017S004753,12,Matutino,No hay causa mediata,431277.92,4584769.89,2.176622,41.409687
2017S004483,23,Noche,No hay causa mediata,431110.93,4584565.66,2.174648,41.407835999999996
2017S008389,13,Matutino,No hay causa mediata,429230.37,4580912.7,2.152584,41.374771
2017S007348,12,Matutino,No hay causa mediata,430854.77,4580025.56,2.172104,41.366923
2017S008243,7,Matutino,No hay causa mediata,430441.6,4579368.55,2.167241,41.36097
2017S008691,15,Tarde,No hay causa mediata,430958.24,4580874.03,2.17325,41.374579
2017S001642,10,Matutino,No hay causa mediata,431045.1,4580660.83,2.174315,41.372659000000006
2017S000081,17,Tarde,No hay causa mediata,430557.92,4580601.62,2.168487,41.372085999999996
2017S007128,20,Tarde,No hay causa mediata,430254.51,4580864.39,2.164834,41.374428
2017S008558,23,Noche,Alcoholemia,430577.24,4580793.38,2.168704,41.373816999999995
2017S007742,10,Matutino,No hay causa mediata,430920.56,4580103.48,2.172884,41.367632
2017S003792,6,Matutino,No hay causa mediata,430024.23,4578951.48,2.162305,41.357178000000005
2017S010607,17,Tarde,No hay causa mediata,426266.65,4577042.75,2.117614,41.339649
2017S009768,9,Matutino,No hay causa mediata,427368.35,4575151.17,2.13101,41.322718
2017S001098,17,Tarde,No hay causa mediata,428815.44,4578482.42,2.147907,41.352848
2017S008037,15,Tarde,No hay causa mediata,427852.37,4578677.85,2.136373,41.354519
2017S001813,7,Matutino,No hay causa mediata,427867.15,4579233.35,2.136487,41.359528000000005
2017S008992,8,Matutino,No hay causa mediata,428465.39,4579010.16,2.1436610000000003,41.357572999999995
2017S001919,20,Tarde,No hay causa mediata,427807.91,4579712.38,2.135712,41.363837
2017S004428,8,Matutino,No hay causa mediata,428651.61,4580806.25,2.145673,41.373765
2017S004778,10,Matutino,No hay causa mediata,428120.1,4580175.98,2.139399,41.368035
2017S004300,8,Matutino,No hay causa mediata,428120.1,4580175.98,2.139399,41.368035
2017S003514,0,Noche,No hay causa mediata,428709.2,4580752.97,2.146373,41.373284000000005
2017S002543,12,Matutino,No hay causa mediata,428281.85,4580990.87,2.141228,41.375389
2017S009311,14,Tarde,No hay causa mediata,428397.23,4580883.81,2.142627,41.374435999999996
2017S008341,8,Matutino,No hay causa mediata,428833.31,4581065.21,2.1478189999999997,41.376114
2017S007588,16,Tarde,Calle en mal estado,428941.26,4580411.26,2.149187,41.370233
2017S007800,21,Tarde,No hay causa mediata,428683.37,4580654.87,2.146074,41.372399
2017S004124,17,Tarde,No hay causa mediata,428247.16,4580227.43,2.140911,41.368514000000005
2017S005691,10,Matutino,No hay causa mediata,426725.62,4581026.3,2.122618,41.375572999999996
2017S009450,18,Tarde,No hay causa mediata,426921.16,4581157.07,2.124946,41.376771000000005
2017S008182,18,Tarde,No hay causa mediata,427087.5,4581035.26,2.126945,41.375687
2017S003126,22,Noche,Exceso de velocidad o inadecuada,427169.59,4581031.85,2.127926,41.375659000000006
2017S003292,17,Tarde,No hay causa mediata,427440.99,4580699.49,2.131207,41.372693
2017S004499,18,Tarde,No hay causa mediata,428023.02,4580080.77,2.138251,41.36717
2017S007809,8,Matutino,No hay causa mediata,428023.02,4580080.77,2.138251,41.36717
2017S009305,11,Matutino,No hay causa mediata,427548.28,4580292.95,2.132547,41.369037
2017S006650,20,Tarde,No hay causa mediata,427810.63,4579885.35,2.135727,41.365395
2017S005777,20,Tarde,No hay causa mediata,428302.54,4581623.19,2.141404,41.381093
2017S008129,18,Tarde,No hay causa mediata,428116.61,4581485.76,2.139196,41.379833000000005
2017S001716,10,Matutino,No hay causa mediata,427550.05,4580924.71,2.132495,41.374728999999995
2017S001307,18,Tarde,No hay causa mediata,427838.0,4580559.8,2.135982,41.371468
2017S009161,8,Matutino,No hay causa mediata,428074.74,4580975.07,2.138754,41.375236
2017S008653,6,Matutino,No hay causa mediata,427815.59,4580984.21,2.135656,41.375294
2017S005548,10,Matutino,No hay causa mediata,427210.9,4582234.44,2.128272,41.386497
2017S009005,15,Tarde,No hay causa mediata,426313.16,4581228.12,2.117667,41.377355
2017S010022,8,Matutino,No hay causa mediata,427225.02,4581826.64,2.1285,41.382824
2017S008826,13,Matutino,No hay causa mediata,427431.86,4582003.5,2.130943,41.384437
2017S000687,11,Matutino,No hay causa mediata,428137.48,4582284.76,2.139352,41.387031
2017S007438,2,Noche,No hay causa mediata,428083.06,4582479.65,2.1386830000000003,41.388783000000004
2017S005493,10,Matutino,No hay causa mediata,428288.06,4582631.97,2.141117,41.39017
2017S004546,7,Matutino,No hay causa mediata,428030.24,4582690.93,2.138024,41.390678
2017S003463,15,Tarde,No hay causa mediata,428147.36,4582725.35,2.1394189999999997,41.391003999999995
2017S008785,10,Matutino,No hay causa mediata,427949.64,4582755.79,2.137048,41.391256
2017S009605,3,Noche,Alcoholemia,427949.64,4582755.79,2.137048,41.391256
2017S005027,17,Tarde,No hay causa mediata,428279.23,4582670.28,2.141005,41.39052
2017S009218,9,Matutino,No hay causa mediata,427564.72,4582653.24,2.1324549999999998,41.390303
2017S010564,14,Tarde,No hay causa mediata,427951.34,4582651.53,2.137084,41.39032
2017S010035,9,Matutino,No hay causa mediata,428118.83,4582508.43,2.139098,41.389047
2017S003700,20,Tarde,No hay causa mediata,428486.42,4582640.43,2.143484,41.390269
2017S001256,18,Tarde,No hay causa mediata,427400.73,4582754.66,2.1304819999999998,41.391197999999996
2017S003250,15,Tarde,No hay causa mediata,427898.25,4582338.69,2.136487,41.387496
2017S006094,10,Matutino,No hay causa mediata,428053.25,4583804.97,2.1381669999999997,41.400714
2017S001768,3,Noche,No hay causa mediata,427881.72,4583806.24,2.136109,41.400715999999996
2017S005638,20,Tarde,No hay causa mediata,425208.78,4582104.27,2.104346,41.385143
2017S001483,18,Tarde,No hay causa mediata,426145.35,4582894.71,2.115455,41.392345
2017S007388,19,Tarde,No hay causa mediata,426739.43,4582321.92,2.122629,41.387238
2017S007666,12,Matutino,No hay causa mediata,426721.53,4582683.54,2.12237,41.390496999999996
2017S004464,8,Matutino,No hay causa mediata,426410.49,4581925.39,2.1187419999999997,41.383642
2017S000325,14,Tarde,No hay causa mediata,427124.01,4582682.3,2.12719,41.390525
2017S009268,16,Tarde,No hay causa mediata,426627.28,4581325.94,2.12141,41.378257
2017S006185,20,Tarde,No hay causa mediata,426410.59,4582163.01,2.118713,41.385785
2017S009807,4,Noche,Alcoholemia,426501.51,4582609.58,2.1197470000000003,41.38981
2017S007917,22,Noche,No hay causa mediata,426748.46,4582183.44,2.122753,41.385996
2017S007844,10,Matutino,No hay causa mediata,427081.72,4582153.76,2.126739,41.385756
2017S005113,12,Matutino,No hay causa mediata,429433.98,4583219.95,2.1547419999999997,41.395567
2017S002592,16,Tarde,No hay causa mediata,429238.79,4583534.69,2.152373,41.398387
2017S002181,7,Matutino,Alcoholemia,428444.89,4583638.02,2.142864,41.399254
2017S010354,8,Matutino,Objetos o animales en calzada,425803.69,4585074.71,2.111097,41.411947
2017S000254,15,Tarde,No hay causa mediata,428929.01,4583055.4,2.148733,41.394046
2017S003585,19,Tarde,No hay causa mediata,428150.11,4583378.29,2.139378,41.396886
2017S001145,20,Tarde,No hay causa mediata,428265.42,4583430.13,2.140747,41.397364
2017S005782,23,Noche,No hay causa mediata,428613.53,4583436.45,2.144909,41.397449
2017S007988,20,Tarde,No hay causa mediata,429346.66,4583263.26,2.153697,41.395956
2017S006793,4,Noche,No hay causa mediata,429346.66,4583263.26,2.153697,41.395956
2017S005765,10,Matutino,No hay causa mediata,429006.43,4583088.6,2.149651,41.39435
2017S005269,12,Matutino,No hay causa mediata,428252.72,4582854.5,2.14066,41.392175
2017S006277,12,Matutino,No hay causa mediata,428027.76,4582780.48,2.137978,41.391489
2017S005975,21,Tarde,No hay causa mediata,427789.31,4583467.16,2.135049,41.397655
2017S008209,9,Matutino,No hay causa mediata,426296.29,4583506.67,2.1171860000000002,41.397870000000005
2017S001973,15,Tarde,No hay causa mediata,426590.86,4583293.79,2.1207290000000003,41.395979
2017S003727,20,Tarde,No hay causa mediata,426666.38,4583701.15,2.121588,41.399661
2017S008521,21,Tarde,No hay causa mediata,426175.36,4584002.06,2.115679,41.402327
2017S002384,19,Tarde,No hay causa mediata,426539.17,4583845.3,2.120052,41.400946000000005
2017S000204,21,Tarde,No hay causa mediata,426530.53,4584677.89,2.119843,41.408439
2017S003313,13,Matutino,No hay causa mediata,426085.18,4584445.72,2.114548,41.406308
2017S002150,12,Matutino,No hay causa mediata,427285.56,4583785.74,2.1289830000000003,41.400473
2017S008284,18,Tarde,No hay causa mediata,427181.29,4584143.41,2.127695,41.403688
2017S006824,17,Tarde,No hay causa mediata,426844.45,4583772.87,2.123709,41.400316
2017S000415,15,Tarde,No hay causa mediata,427554.1,4583920.99,2.132184,41.401714
2017S007405,15,Tarde,No hay causa mediata,427137.11,4583616.29,2.1272330000000004,41.398938
2017S010775,22,Noche,No hay causa mediata,427549.57,4583231.89,2.132207,41.395508
2017S002002,20,Tarde,No hay causa mediata,427044.81,4583369.04,2.12615,41.396705
2017S003968,12,Matutino,No hay causa mediata,427796.18,4582914.25,2.135199,41.392675
2017S009255,8,Matutino,No hay causa mediata,426500.35,4583657.13,2.1196080000000004,41.399249
2017S007833,20,Tarde,No hay causa mediata,427439.06,4584158.86,2.13078,41.403847
2017S006944,19,Tarde,No hay causa mediata,427429.54,4585230.89,2.130532,41.413501000000004
2017S000710,8,Matutino,No hay causa mediata,427659.37,4584201.91,2.133406,41.404253999999995
2017S005172,9,Matutino,No hay causa mediata,428013.68,4584044.05,2.13766,41.402871999999995
2017S001719,12,Matutino,No hay causa mediata,427541.32,4584978.77,2.131902,41.411241
2017S010110,12,Matutino,No hay causa mediata,427769.69,4585256.81,2.1345959999999997,41.413765999999995
2017S010406,18,Tarde,No hay causa mediata,426771.17,4584613.55,2.122734,41.407884
2017S001456,19,Tarde,No hay causa mediata,427764.62,4584880.57,2.1345810000000003,41.410379
2017S007638,12,Matutino,No hay causa mediata,427079.84,4584732.67,2.126404,41.408984000000004
2017S009332,17,Tarde,No hay causa mediata,428523.71,4584980.34,2.14365,41.411347
2017S001420,21,Tarde,No hay causa mediata,428443.1,4584442.14,2.1427560000000003,41.406495
2017S004818,15,Tarde,No hay causa mediata,427883.37,4583898.07,2.1361220000000003,41.401545
2017S008642,0,Noche,No hay causa mediata,428629.63,4584022.66,2.145031,41.402729
2017S010260,18,Tarde,No hay causa mediata,428548.59,4584337.17,2.144025,41.405558
2017S009260,9,Matutino,No hay causa mediata,428494.61,4584080.41,2.143409,41.403239
2017S008339,23,Noche,No hay causa mediata,425282.59,4584933.6,2.1048810000000002,41.410629
2017S007187,17,Tarde,No hay causa mediata,429000.91,4584634.16,2.149397,41.408273
2017S006852,20,Tarde,No hay causa mediata,428901.17,4584756.3,2.148199,41.409364000000004
2017S007044,19,Tarde,No hay causa mediata,428878.79,4585713.29,2.147811,41.417981
2017S008354,12,Matutino,No hay causa mediata,428406.05,4585493.21,2.142189,41.415957
2017S010740,21,Tarde,No hay causa mediata,428696.69,4585336.1,2.1456779999999998,41.414569
2017S007909,15,Tarde,No hay causa mediata,428914.69,4585795.14,2.148232,41.418723
2017S007931,19,Tarde,No hay causa mediata,428934.14,4585846.14,2.1484650000000003,41.419184
